id,label
1021,0.423651
10210,0.033772
10211,0.021665
10212,0.054444
10213,0.973218
10214,0.998974
10215,0.001783
10216,0.924740
10217,0.972893
10218,0.002930
10219,0.374793
1022,0.003566
10220,0.999976
10221,0.980947
10222,0.342690
10223,0.000923
10224,0.053095
10225,0.355232
10226,0.163746
10227,0.002594
10228,0.397934
10229,0.092982
1023,0.005433
10230,0.299382
10231,0.999101
10232,0.999996
10233,0.943526
10234,0.030906
10235,0.000593
10236,0.020771
10237,0.102615
10238,0.870469
10239,0.016589
1024,0.103244
10240,0.000047
10241,0.892959
10242,0.999977
10243,0.795373
10244,0.999979
10245,0.996211
10246,0.799913
10247,0.999928
10248,0.032111
10249,0.956135
1025,0.000848
10250,0.005962
10251,0.977678
10252,0.017763
10253,0.905556
10254,0.999980
10255,0.998453
10256,0.998894
10257,0.142580
10258,0.999916
10259,0.999446
1026,0.216889
10260,0.107563
10261,0.997274
10262,0.992893
10263,0.993201
10264,0.015187
10265,0.427630
10266,0.010079
10267,0.003671
10268,0.996984
10269,0.991474
1027,0.005797
10270,0.002172
10271,0.993867
10272,0.076791
10273,0.010875
10274,0.016527
10275,0.910275
10276,0.112235
10277,0.558518
10278,0.567373
10279,0.956719
1028,0.001978
10280,0.941497
10281,0.999995
10282,0.929764
10283,0.999976
10284,0.999606
10285,0.995241
10286,0.002142
10287,0.003484
10288,0.000562
10289,0.201683
1029,0.010058
10290,0.837366
10291,0.993590
10292,0.050632
10293,0.957459
10294,0.001231
10295,0.001038
10296,0.020333
10297,0.999977
10298,0.997653
10299,0.857019
103,0.001284
1030,0.015429
10300,0.999449
10301,0.000255
10302,0.989638
10303,0.436327
10304,0.999109
10305,0.999452
10306,0.968391
10307,0.565002
10308,0.025151
10309,0.017557
1031,0.090379
10310,0.751062
10311,0.020770
10312,0.000096
10313,0.872879
10314,0.038997
10315,0.999923
10316,0.972698
10317,0.999981
10318,0.004840
10319,0.206671
1032,0.355085
10320,0.999791
10321,0.999455
10322,0.998255
10323,0.865052
10324,0.916895
10325,0.025828
10326,0.999387
10327,0.926983
10328,0.002656
10329,0.983290
1033,0.539329
10330,0.009444
10331,0.001222
10332,0.999994
10333,0.070430
10334,0.009758
10335,0.999900
10336,0.073191
10337,0.536951
10338,0.037829
10339,0.996856
1034,0.998769
10340,0.172728
10341,0.007209
10342,0.999862
10343,0.000359
10344,0.582911
10345,0.965455
10346,0.049171
10347,0.612248
10348,0.687348
10349,0.946355
1035,0.158362
10350,0.998602
10351,0.000339
10352,0.995434
10353,0.005706
10354,0.679528
10355,0.992033
10356,0.011085
10357,0.849200
10358,0.142340
10359,0.956534
1036,0.996205
10360,0.037065
10361,0.021617
10362,0.024827
10363,0.000014
10364,0.999992
10365,0.190157
10366,0.968957
10367,0.933738
10368,0.993570
10369,0.026001
1037,0.991007
10370,0.701614
10371,0.004991
10372,0.973452
10373,0.004746
10374,0.990944
10375,0.189689
10376,0.001783
10377,0.037083
10378,0.004864
10379,0.988276
1038,0.998475
10380,0.787301
10381,0.069501
10382,0.004291
10383,0.306084
10384,0.958713
10385,0.999960
10386,0.004825
10387,0.958463
10388,0.001155
10389,0.000142
1039,0.000991
10390,0.999646
10391,0.601359
10392,0.015079
10393,0.005983
10394,0.002654
10395,0.995916
10396,0.950211
10397,0.002194
10398,0.001072
10399,0.996320
104,0.003176
1040,0.999933
10400,0.999930
10401,0.107318
10402,0.053272
10403,0.999907
10404,0.017494
10405,0.000339
10406,0.881989
10407,0.004496
10408,0.023916
10409,0.950209
1041,0.008539
10410,0.002648
10411,0.286327
10412,0.003941
10413,0.026412
10414,0.976478
10415,0.994215
10416,0.002591
10417,0.036127
10418,0.012709
10419,0.984222
1042,0.392483
10420,0.995261
10421,0.946595
10422,0.255851
10423,0.001783
10424,0.231778
10425,0.992358
10426,0.031232
10427,0.999397
10428,0.002234
10429,0.957743
1043,0.004414
10430,0.002780
10431,0.004113
10432,0.927610
10433,0.998540
10434,0.998162
10435,0.003140
10436,0.972422
10437,0.036905
10438,0.995450
10439,0.029997
1044,0.496374
10440,0.005318
10441,0.003183
10442,0.999246
10443,0.943588
10444,0.997326
10445,0.999995
10446,0.953813
10447,0.976786
10448,0.999922
10449,0.999165
1045,0.045418
10450,0.000929
10451,0.003838
10452,0.293765
10453,0.860403
10454,0.001732
10455,0.332268
10456,0.956151
10457,0.008022
10458,0.999926
10459,0.002426
1046,0.337502
10460,0.010584
10461,0.000175
10462,0.974763
10463,0.206176
10464,0.999702
10465,0.999708
10466,0.972691
10467,0.000881
10468,0.022738
10469,0.077190
1047,0.127316
10470,0.054774
10471,0.025207
10472,0.000244
10473,0.997901
10474,0.995923
10475,0.000998
10476,0.999297
10477,0.026831
10478,0.999138
10479,0.623950
1048,0.987013
10480,0.035806
10481,0.000311
10482,0.056735
10483,0.288439
10484,0.961414
10485,0.609610
10486,0.108513
10487,0.997433
10488,0.998942
10489,0.012123
1049,0.025472
10490,0.996570
10491,0.011110
10492,0.975928
10493,0.054702
10494,0.998590
10495,0.028959
10496,0.999934
10497,0.960878
10498,0.000353
10499,0.990890
105,0.872262
1050,0.003035
10500,0.999894
10501,0.995465
10502,0.999484
10503,0.081895
10504,0.964801
10505,0.896999
10506,0.004077
10507,0.203479
10508,0.393311
10509,0.662582
1051,0.074422
10510,0.016049
10511,0.027837
10512,0.398428
10513,0.141014
10514,0.997088
10515,0.143161
10516,0.993370
10517,0.999510
10518,0.991444
10519,0.004665
1052,0.984174
10520,0.996136
10521,0.015798
10522,0.020292
10523,0.995792
10524,0.997322
10525,0.965812
10526,0.179685
10527,0.314798
10528,0.000139
10529,0.000355
1053,0.998930
10530,0.000303
10531,0.993938
10532,0.208368
10533,0.021361
10534,0.999999
10535,0.241088
10536,0.028394
10537,0.745514
10538,0.266967
10539,0.001464
1054,0.995133
10540,0.362154
10541,0.992606
10542,0.256608
10543,0.012365
10544,0.033452
10545,0.006912
10546,0.000708
10547,0.607831
10548,0.998408
10549,0.000402
1055,0.263342
10550,0.986023
10551,0.979433
10552,0.023669
10553,0.041254
10554,0.936352
10555,0.001686
10556,0.947990
10557,0.103480
10558,0.999928
10559,0.998963
1056,0.998466
10560,0.004325
10561,0.991133
10562,0.999954
10563,0.991838
10564,0.999909
10565,0.989386
10566,0.998210
10567,0.999481
10568,0.942959
10569,0.921668
1057,0.922708
10570,0.049430
10571,0.999752
10572,0.612014
10573,0.011173
10574,0.986931
10575,0.026811
10576,0.004578
10577,0.012726
10578,0.999728
10579,0.414181
1058,0.979517
10580,0.978827
10581,0.998647
10582,0.000512
10583,0.951946
10584,0.998629
10585,0.012098
10586,0.000359
10587,0.999688
10588,0.999498
10589,0.000896
1059,0.999959
10590,0.003934
10591,0.981595
10592,0.015503
10593,0.928619
10594,0.998507
10595,0.999964
10596,0.006713
10597,0.002313
10598,0.999863
10599,0.998835
106,0.985208
1060,0.096278
10600,0.986724
10601,0.124480
10602,0.877559
10603,0.001877
10604,0.182280
10605,0.094636
10606,0.998879
10607,0.001167
10608,0.921505
10609,0.953937
1061,0.003066
10610,0.999888
10611,0.010973
10612,0.966451
10613,0.102031
10614,0.000091
10615,0.000038
10616,0.960543
10617,0.038474
10618,0.102874
10619,0.443940
1062,0.003653
10620,0.980311
10621,0.018981
10622,0.917485
10623,0.009018
10624,0.003025
10625,0.989693
10626,0.166053
10627,0.001481
10628,0.001721
10629,0.983204
1063,0.026326
10630,0.007413
10631,0.015349
10632,0.999780
10633,0.999952
10634,0.000978
10635,0.014829
10636,0.884741
10637,0.057700
10638,0.007860
10639,0.995119
1064,0.017289
10640,0.999645
10641,0.995393
10642,0.998792
10643,0.000268
10644,0.997672
10645,1.000000
10646,0.937436
10647,0.025548
10648,0.990198
10649,0.081012
1065,0.003427
10650,0.003355
10651,0.997433
10652,0.056694
10653,0.002982
10654,0.009406
10655,0.001095
10656,0.998865
10657,0.393526
10658,0.406962
10659,0.880017
1066,0.999978
10660,0.002107
10661,0.976550
10662,0.986443
10663,0.988899
10664,0.038539
10665,0.003816
10666,0.993809
10667,0.999841
10668,0.000977
10669,0.000730
1067,0.999977
10670,0.100982
10671,0.016914
10672,0.080869
10673,0.997275
10674,0.000331
10675,0.045159
10676,0.491262
10677,0.038582
10678,0.016815
10679,0.000869
1068,0.999627
10680,0.908641
10681,0.000024
10682,0.022863
10683,0.998662
10684,0.987451
10685,0.056662
10686,0.028486
10687,0.004538
10688,0.973007
10689,0.999305
1069,0.266869
10690,0.195126
10691,0.014672
10692,0.998241
10693,0.004275
10694,0.001747
10695,0.999676
10696,0.994869
10697,0.999339
10698,0.044508
10699,0.967037
107,0.067477
1070,0.999967
10700,0.048278
10701,0.999144
10702,0.991263
10703,0.014171
10704,0.553093
10705,0.920155
10706,0.983961
10707,0.999986
10708,0.140402
10709,0.999510
1071,0.034320
10710,0.839168
10711,0.032767
10712,0.999401
10713,0.148918
10714,0.796747
10715,0.999957
10716,0.090067
10717,0.991320
10718,0.133715
10719,0.951133
1072,0.836596
10720,0.999662
10721,0.004894
10722,0.003437
10723,0.921027
10724,0.937651
10725,0.912766
10726,0.029765
10727,0.000062
10728,0.221393
10729,0.006491
1073,0.000462
10730,0.998332
10731,0.911343
10732,0.110455
10733,0.921332
10734,0.070952
10735,0.000582
10736,0.830220
10737,0.017208
10738,0.946340
10739,0.996472
1074,0.960781
10740,0.005480
10741,0.291012
10742,0.959800
10743,0.996948
10744,0.526703
10745,0.065654
10746,0.004217
10747,0.589518
10748,0.022340
10749,0.000529
1075,0.984417
10750,0.906480
10751,0.002190
10752,0.482797
10753,0.604539
10754,0.038351
10755,0.999186
10756,0.999928
10757,0.011220
10758,0.998509
10759,0.002479
1076,0.014918
10760,0.135037
10761,0.200374
10762,0.016353
10763,0.007595
10764,0.002839
10765,0.990961
10766,0.993071
10767,0.999984
10768,0.999993
10769,0.996357
1077,0.760345
10770,0.997703
10771,0.977611
10772,0.678886
10773,0.985174
10774,0.017718
10775,0.000085
10776,0.413708
10777,0.992233
10778,0.006026
10779,0.012874
1078,0.012100
10780,0.036119
10781,0.200799
10782,0.828713
10783,0.052746
10784,0.009553
10785,0.994602
10786,0.001452
10787,0.902696
10788,0.997266
10789,0.018397
1079,0.955642
10790,0.657435
10791,0.009909
10792,0.109932
10793,0.233035
10794,0.997426
10795,0.995288
10796,0.031116
10797,0.267111
10798,0.556734
10799,0.000687
108,0.188761
1080,0.999961
10800,0.489715
10801,0.985620
10802,0.000184
10803,0.018094
10804,0.999745
10805,0.243848
10806,0.989763
10807,0.002153
10808,0.805795
10809,0.000790
1081,0.518972
10810,0.076272
10811,0.991240
10812,0.002817
10813,0.003991
10814,0.003340
10815,0.562235
10816,0.157551
10817,0.008879
10818,0.360690
10819,0.092021
1082,0.999979
10820,0.899153
10821,0.981320
10822,0.111478
10823,0.093389
10824,0.025940
10825,0.999447
10826,0.995703
10827,0.025693
10828,0.126409
10829,0.983814
1083,0.999946
10830,0.003645
10831,0.943874
10832,0.941024
10833,0.142510
10834,0.001814
10835,0.011758
10836,0.273256
10837,0.307776
10838,0.989783
10839,0.001017
1084,0.000950
10840,0.215029
10841,0.005700
10842,0.106978
10843,0.052615
10844,0.999219
10845,0.976422
10846,0.168142
10847,0.998315
10848,0.996397
10849,0.087863
1085,0.239018
10850,0.000450
10851,0.999488
10852,0.696768
10853,0.999725
10854,0.900913
10855,0.899961
10856,0.038936
10857,0.999142
10858,0.986173
10859,0.966211
1086,0.997322
10860,0.000645
10861,0.998186
10862,0.003214
10863,0.925328
10864,0.818149
10865,0.000526
10866,0.985851
10867,0.001404
10868,0.153792
10869,0.994949
1087,0.772395
10870,0.197216
10871,0.002344
10872,0.963860
10873,0.005712
10874,0.036395
10875,0.999738
10876,0.992920
10877,0.051123
10878,0.000188
10879,0.999951
1088,0.231816
10880,0.010664
10881,0.968932
10882,0.512492
10883,0.998600
10884,0.000144
10885,0.181263
10886,0.000755
10887,0.001130
10888,0.999912
10889,0.216091
1089,0.998809
10890,0.069243
10891,0.187391
10892,0.987186
10893,0.000235
10894,0.032173
10895,0.999115
10896,0.990897
10897,0.192380
10898,0.762563
10899,0.997381
109,0.400530
1090,0.018141
10900,0.981517
10901,0.038885
10902,0.977365
10903,0.999772
10904,0.997290
10905,0.759265
10906,0.056647
10907,0.999929
10908,0.319349
10909,0.999999
1091,0.892397
10910,0.011467
10911,0.936814
10912,0.999906
10913,0.223027
10914,0.975912
10915,0.009459
10916,0.968737
10917,0.020992
10918,0.516000
10919,0.965633
1092,0.547929
10920,0.999494
10921,0.750368
10922,0.025560
10923,0.120496
10924,0.999277
10925,0.998835
10926,0.957541
10927,0.166254
10928,0.002924
10929,0.984052
1093,0.960416
10930,0.995161
10931,0.461751
10932,0.999994
10933,0.224213
10934,0.001303
10935,0.999279
10936,0.789875
10937,0.973758
10938,0.003961
10939,0.035790
1094,0.995843
10940,0.982779
10941,0.005003
10942,0.281743
10943,0.343136
10944,0.015189
10945,0.045663
10946,0.999692
10947,0.000274
10948,0.978755
10949,0.018048
1095,0.997206
10950,0.000876
10951,0.999961
10952,0.827567
10953,0.027275
10954,0.952821
10955,0.049209
10956,0.233467
10957,0.975933
10958,0.000347
10959,0.822263
1096,0.989224
10960,0.527637
10961,0.949261
10962,0.403073
10963,0.999875
10964,0.000007
10965,0.000096
10966,0.965780
10967,0.029062
10968,0.995752
10969,0.396705
1097,0.003922
10970,0.000249
10971,0.090672
10972,0.299113
10973,0.993081
10974,0.993597
10975,0.009580
10976,0.954387
10977,0.070451
10978,0.000802
10979,0.999770
1098,0.058428
10980,0.000065
10981,0.616104
10982,0.422563
10983,0.999674
10984,0.992674
10985,0.976117
10986,0.078065
10987,0.021615
10988,0.095272
10989,0.003539
1099,0.001604
10990,0.982581
10991,0.363438
10992,0.027153
10993,0.999895
10994,0.979134
10995,0.042211
10996,0.999992
10997,0.006276
10998,0.999994
10999,0.235441
11,0.014806
110,0.998465
1100,0.999364
11000,0.753135
11001,0.998474
11002,0.966958
11003,0.009800
11004,0.017098
11005,0.999919
11006,0.999660
11007,0.983866
11008,0.002217
11009,0.059611
1101,0.367643
11010,0.971908
11011,0.768288
11012,0.986133
11013,0.994892
11014,0.530183
11015,0.980824
11016,0.996112
11017,0.016129
11018,0.000898
11019,0.933801
1102,0.022492
11020,0.996160
11021,0.973060
11022,0.007259
11023,0.999999
11024,0.998116
11025,0.002808
11026,0.278999
11027,0.964186
11028,0.224909
11029,0.118454
1103,0.018181
11030,0.999944
11031,0.000787
11032,0.001071
11033,0.899004
11034,0.951817
11035,0.998204
11036,0.967945
11037,0.999965
11038,0.003662
11039,0.000948
1104,0.009786
11040,0.123064
11041,0.997411
11042,0.005075
11043,0.999928
11044,0.996724
11045,0.175654
11046,0.999464
11047,0.999499
11048,0.109590
11049,0.362656
1105,0.607593
11050,0.998821
11051,0.995731
11052,0.029042
11053,0.917241
11054,0.950582
11055,0.059733
11056,0.016817
11057,0.999799
11058,0.489516
11059,0.003538
1106,0.818171
11060,0.294513
11061,0.000393
11062,0.999973
11063,0.978470
11064,0.052996
11065,0.989571
11066,0.994727
11067,0.008023
11068,0.103329
11069,0.999238
1107,0.003993
11070,0.998585
11071,0.997779
11072,0.177193
11073,0.172293
11074,0.002087
11075,0.000918
11076,0.006603
11077,0.002316
11078,0.038015
11079,0.997209
1108,0.997137
11080,0.999549
11081,0.988332
11082,0.089884
11083,0.974935
11084,0.990708
11085,0.885828
11086,0.243796
11087,0.012707
11088,0.030762
11089,0.999879
1109,0.007245
11090,0.988064
11091,0.030829
11092,0.999770
11093,0.991348
11094,0.009684
11095,0.692747
11096,0.618227
11097,0.808925
11098,0.154124
11099,0.031468
111,0.807611
1110,0.120904
11100,0.993316
11101,0.999939
11102,0.014709
11103,0.000444
11104,0.998203
11105,0.079119
11106,0.012358
11107,0.185591
11108,0.017587
11109,0.010333
1111,0.228228
11110,0.017029
11111,0.952180
11112,0.961200
11113,0.060804
11114,0.998967
11115,0.017902
11116,0.794702
11117,0.992269
11118,0.127412
11119,0.047774
1112,0.000551
11120,0.286685
11121,0.650434
11122,0.001473
11123,0.999087
11124,0.011696
11125,0.889079
11126,0.999533
11127,0.007721
11128,0.734716
11129,0.000086
1113,0.002277
11130,0.024462
11131,0.000499
11132,0.934745
11133,0.944432
11134,0.991082
11135,0.002406
11136,0.054072
11137,0.093005
11138,0.952508
11139,0.925777
1114,0.999262
11140,0.999600
11141,0.999895
11142,0.029981
11143,0.999788
11144,0.001448
11145,0.999244
11146,0.996010
11147,0.997700
11148,0.997008
11149,0.999361
1115,0.915543
11150,0.013949
11151,0.999999
11152,0.999780
11153,0.997227
11154,0.999938
11155,0.989848
11156,0.003470
11157,0.995626
11158,0.768789
11159,0.960638
1116,0.974841
11160,0.000063
11161,0.037224
11162,0.013017
11163,0.002768
11164,0.968461
11165,0.917461
11166,0.052325
11167,0.061598
11168,0.115246
11169,0.996107
1117,0.002405
11170,0.991412
11171,0.076333
11172,0.000658
11173,0.859885
11174,0.636314
11175,0.983535
11176,0.963415
11177,0.727396
11178,0.998432
11179,0.002473
1118,0.001686
11180,0.998215
11181,0.197931
11182,0.998520
11183,0.009718
11184,0.013157
11185,0.001198
11186,0.077643
11187,0.013345
11188,0.883158
11189,0.997620
1119,0.000812
11190,0.000731
11191,0.895606
11192,0.182713
11193,0.994585
11194,0.995061
11195,0.973446
11196,0.000188
11197,0.018784
11198,0.013197
11199,0.000450
112,0.992466
1120,0.053046
11200,0.085628
11201,0.999985
11202,0.850581
11203,0.007025
11204,0.998968
11205,0.867416
11206,0.030221
11207,0.000715
11208,0.488952
11209,0.021997
1121,0.992357
11210,0.995078
11211,0.697205
11212,0.654424
11213,0.996218
11214,0.006389
11215,0.006150
11216,0.020211
11217,0.946258
11218,0.998855
11219,0.000117
1122,0.993543
11220,0.410736
11221,0.183678
11222,0.934753
11223,0.091949
11224,0.975772
11225,0.420997
11226,0.011309
11227,0.981343
11228,0.579063
11229,0.987506
1123,0.003350
11230,0.788243
11231,0.889771
11232,0.693175
11233,0.206487
11234,0.008079
11235,0.999490
11236,0.131311
11237,0.979306
11238,0.999195
11239,0.987033
1124,0.067044
11240,0.391024
11241,0.945632
11242,0.999758
11243,0.257697
11244,0.995941
11245,0.008590
11246,0.299696
11247,0.999927
11248,0.999999
11249,0.999869
1125,0.007934
11250,0.992342
11251,0.994795
11252,0.288980
11253,0.998630
11254,0.997539
11255,0.884026
11256,0.008333
11257,0.122042
11258,1.000000
11259,0.005384
1126,0.085869
11260,0.002442
11261,0.997507
11262,0.991648
11263,0.074325
11264,0.013273
11265,0.581833
11266,0.081323
11267,0.296829
11268,0.735969
11269,0.999975
1127,0.006164
11270,0.008671
11271,0.471845
11272,0.999717
11273,0.862935
11274,0.999678
11275,0.002736
11276,0.002682
11277,0.999927
11278,0.914032
11279,0.999423
1128,0.009382
11280,0.211456
11281,0.999427
11282,0.999384
11283,0.993680
11284,0.986568
11285,0.357103
11286,0.996381
11287,0.016395
11288,0.014791
11289,0.000005
1129,0.759659
11290,0.999461
11291,0.001822
11292,0.898150
11293,0.998020
11294,0.996377
11295,0.015058
11296,0.990137
11297,0.987787
11298,0.004720
11299,0.110403
113,0.984146
1130,0.975680
11300,0.999195
11301,0.010319
11302,0.973882
11303,0.984732
11304,0.781552
11305,0.993740
11306,0.998458
11307,0.859499
11308,0.991482
11309,0.997929
1131,0.992065
11310,0.999907
11311,0.848171
11312,0.999902
11313,0.005852
11314,0.998452
11315,0.017439
11316,0.998022
11317,0.009850
11318,0.004603
11319,0.987038
1132,0.023923
11320,0.995552
11321,0.998774
11322,0.999520
11323,0.000490
11324,0.189237
11325,0.184907
11326,0.991187
11327,0.764786
11328,0.029487
11329,0.995074
1133,0.010866
11330,0.077537
11331,0.975047
11332,0.999928
11333,0.911456
11334,0.240811
11335,0.991948
11336,0.087976
11337,0.883636
11338,0.180923
11339,0.471924
1134,0.135177
11340,0.989368
11341,0.997797
11342,0.011926
11343,0.980824
11344,0.999337
11345,0.009952
11346,0.999890
11347,0.999998
11348,0.614482
11349,0.379602
1135,0.005310
11350,0.022380
11351,0.005156
11352,0.997095
11353,0.012196
11354,0.030339
11355,0.000136
11356,1.000000
11357,0.968533
11358,0.809695
11359,0.010072
1136,0.999506
11360,0.959494
11361,0.055073
11362,0.129861
11363,0.999921
11364,0.007807
11365,0.003457
11366,0.999901
11367,0.004695
11368,0.086057
11369,0.009198
1137,0.023556
11370,0.998579
11371,0.993732
11372,0.011290
11373,0.002086
11374,0.007310
11375,0.052426
11376,0.002274
11377,0.002439
11378,0.964015
11379,0.990657
1138,0.025303
11380,0.973339
11381,0.055534
11382,0.816540
11383,0.998830
11384,0.018185
11385,0.997824
11386,0.999220
11387,0.996928
11388,0.001385
11389,0.095607
1139,0.832559
11390,0.003622
11391,0.994906
11392,0.016684
11393,0.226317
11394,0.963489
11395,0.996241
11396,0.007631
11397,0.002689
11398,0.999983
11399,0.998644
114,0.041260
1140,0.007143
11400,0.999872
11401,0.000846
11402,0.994810
11403,0.156558
11404,0.002132
11405,0.001772
11406,0.999730
11407,0.029094
11408,0.815228
11409,0.000301
1141,0.005436
11410,0.283631
11411,0.996795
11412,0.995646
11413,0.045349
11414,0.285341
11415,0.063772
11416,0.999949
11417,0.968888
11418,0.274487
11419,0.993299
1142,0.029644
11420,0.978806
11421,0.007577
11422,0.998145
11423,0.894625
11424,0.028099
11425,0.941897
11426,0.999959
11427,0.994992
11428,0.992609
11429,0.999763
1143,0.332757
11430,0.682598
11431,0.000345
11432,0.008769
11433,0.023201
11434,0.013367
11435,0.999601
11436,0.776240
11437,0.957292
11438,0.992220
11439,0.999959
1144,0.999839
11440,0.000017
11441,0.999113
11442,0.999972
11443,0.999867
11444,0.020254
11445,0.996106
11446,0.000147
11447,0.000381
11448,0.997078
11449,0.468325
1145,0.998828
11450,0.403870
11451,0.988299
11452,0.352240
11453,0.515729
11454,0.732715
11455,0.005139
11456,0.013992
11457,0.000706
11458,0.999490
11459,0.999924
1146,0.986623
11460,0.031667
11461,0.900683
11462,0.139299
11463,0.009573
11464,0.998324
11465,0.074713
11466,0.013152
11467,0.008530
11468,0.959355
11469,0.998772
1147,0.999989
11470,0.988670
11471,0.788811
11472,0.999941
11473,0.999947
11474,0.349318
11475,0.006795
11476,0.089784
11477,0.000766
11478,0.998981
11479,0.153150
1148,0.001022
11480,0.027988
11481,0.000956
11482,0.815328
11483,0.924581
11484,0.457528
11485,0.077430
11486,0.998393
11487,0.998806
11488,0.999450
11489,0.014695
1149,0.998381
11490,0.975606
11491,0.166030
11492,0.005623
11493,0.006304
11494,0.689496
11495,0.065094
11496,0.995649
11497,0.995906
11498,0.143096
11499,0.109367
115,0.170005
1150,0.286014
11500,0.029873
11501,0.342917
11502,0.692466
11503,0.437893
11504,0.000214
11505,0.016766
11506,0.999926
11507,0.720812
11508,0.000018
11509,0.005423
1151,0.999902
11510,0.998021
11511,0.332897
11512,0.704809
11513,0.977895
11514,0.801083
11515,0.999437
11516,0.999636
11517,0.296410
11518,0.000308
11519,0.861130
1152,0.044061
11520,0.984703
11521,0.995721
11522,0.907080
11523,0.002700
11524,0.091891
11525,0.023757
11526,0.997146
11527,0.999802
11528,0.010959
11529,0.001494
1153,0.000819
11530,0.999650
11531,0.000225
11532,0.413188
11533,0.999933
11534,0.101496
11535,0.999927
11536,0.854492
11537,0.344207
11538,0.000070
11539,0.999715
1154,0.993181
11540,0.021914
11541,0.999945
11542,0.989155
11543,0.004509
11544,0.000049
11545,0.002743
11546,0.102561
11547,0.000101
11548,0.746444
11549,0.137509
1155,0.978795
11550,0.999201
11551,0.022091
11552,0.936626
11553,0.738074
11554,0.971805
11555,0.934252
11556,0.060752
11557,0.000094
11558,0.664462
11559,0.032266
1156,0.000672
11560,0.000049
11561,0.994520
11562,0.978014
11563,0.012676
11564,0.000040
11565,0.031991
11566,0.002780
11567,0.996467
11568,0.099448
11569,0.709303
1157,0.990965
11570,0.100989
11571,0.988058
11572,0.010962
11573,0.001580
